,price,width,height,ram_capacity,non_volatile_memory_capacity,display_diagonal,display_area_utilization,pixel_density,number_of_effective_pixels,depth,number_of_display_scales,zoom,nominal_battery_capacity,secondary_camera_number_of_pixels,mass,cpu_clock,horizontal_full_bezel_width,video_recording_x_res,video_recording_y_res,aux_camera_number_of_pixels,max_charging_power,sec_video_recording_x_res,sec_video_recording_y_res
1343,399.0,74.8,159.6,6.0,128.0,164.0,84.3,408,63.7,8.1,16.8,1.0,5000.0,32.0,189.0,2400.0,7.5,3840.0,2160.0,12.0,25.0,1920.0,1080.0
1344,16999.0,67.1,158.2,16.0,512.0,158.2,76.2,388,12.2,16.0,16.8,2.0,4335.0,10.0,288.0,2842.0,12.62,3840.0,2160.0,12.2,25.0,3840.0,2160.0
1345,1659.0,77.9,163.3,12.0,1000.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2800.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1346,1459.0,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2800.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1347,2209.99,77.9,163.3,12.0,1000.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1348,1929.99,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1349,1789.99,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1350,1649.99,77.9,163.3,8.0,128.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1351,142999.0,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1352,131999.0,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1353,9699.0,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1354,12099.0,77.9,163.3,12.0,1000.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1355,10499.0,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1356,1749000.0,77.9,163.3,12.0,1000.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1357,1551000.0,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1358,1452000.0,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1359,1199.99,77.9,163.3,8.0,128.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1360,1599.99,77.9,163.3,12.0,1000.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1361,1399.99,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1362,1299.99,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1363,1199.99,77.9,163.3,8.0,128.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1364,1399.99,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1365,1299.99,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1366,1399.99,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1367,1199.99,77.9,163.3,8.0,128.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1368,249.0,75.7,164.4,4.0,128.0,166.6,83.0,269,13.0,8.4,16.8,1.0,5000.0,8.0,189.0,2400.0,7.76,1920.0,1080.0,1.9,33.0,1920.0,1080.0
1369,17499.0,75.7,164.4,6.0,128.0,166.6,83.0,269,13.0,8.4,16.8,1.0,5000.0,8.0,189.0,2400.0,7.76,1920.0,1080.0,1.9,33.0,1920.0,1080.0
1370,899.0,75.7,164.4,6.0,128.0,166.6,83.0,269,13.0,8.4,16.8,1.0,5000.0,8.0,189.0,2400.0,7.76,1920.0,1080.0,1.9,33.0,1920.0,1080.0
1371,16990.0,76.32,164.41,4.0,64.0,165.35,81.5,270,13.0,8.41,16.8,1.0,5000.0,8.0,192.3,2320.0,8.47,1920.0,2160.0,1.9,18.0,1920.0,1080.0
1372,1399.99,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1373,1199.99,77.9,163.3,8.0,128.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1374,1299.99,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1375,44800.0,76.1,164.19,6.0,128.0,169.41,86.0,395,108.0,8.12,16.8,1.0,5000.0,15.9,202.0,2200.0,6.58,1920.0,1080.0,8.0,67.0,1920.0,1080.0
1376,1699.0,75.78,163.56,8.0,256.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1377,1199.0,75.78,163.56,4.0,128.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1378,1299.0,75.78,163.56,6.0,128.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1379,1499.0,75.78,163.56,8.0,128.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1380,199.0,75.78,163.56,4.0,64.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1381,18999.0,75.78,163.56,6.0,64.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1382,20999.0,75.78,163.56,6.0,128.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1383,22999.0,75.78,163.56,8.0,128.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1384,219.0,75.78,163.56,6.0,128.0,167.64,84.8,399,50.3,8.75,16.8,1.0,5000.0,15.9,195.0,2400.0,6.99,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1385,16990.0,76.32,164.41,4.0,64.0,165.35,81.5,270,13.0,8.41,16.8,1.0,5000.0,8.0,192.3,2000.0,8.47,1920.0,2160.0,1.9,18.0,1920.0,1080.0
1386,1199.99,77.9,163.3,8.0,128.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1387,1399.99,77.9,163.3,12.0,512.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1388,18990.0,76.32,164.41,6.0,128.0,165.35,81.5,270,13.0,8.41,16.8,1.0,5000.0,8.0,192.3,2000.0,8.47,1920.0,2160.0,1.9,18.0,1920.0,1080.0
1389,1299.99,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1390,999.0,75.53,161.95,4.0,128.0,165.0,83.3,405,50.3,8.92,16.8,1.0,5000.0,8.0,181.0,2000.0,7.82,1920.0,1080.0,8.0,18.0,1920.0,1080.0
1391,1099.0,75.53,161.95,6.0,128.0,165.0,83.3,405,50.3,8.92,16.8,1.0,5000.0,8.0,181.0,2000.0,7.82,1920.0,1080.0,8.0,18.0,1920.0,1080.0
1392,2199000.0,75.53,161.95,4.0,128.0,165.0,83.3,405,50.3,8.92,16.8,1.0,5000.0,8.0,181.0,2000.0,7.82,1920.0,1080.0,8.0,18.0,1920.0,1080.0
1393,2599000.0,75.53,161.95,6.0,128.0,165.0,83.3,405,50.3,8.92,16.8,1.0,5000.0,8.0,181.0,2000.0,7.82,1920.0,1080.0,8.0,18.0,1920.0,1080.0
1394,14499.0,73.87,159.87,6.0,64.0,163.3,84.5,409,50.1,8.09,16.8,1.0,5000.0,13.1,179.0,2400.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1395,13499.0,73.87,159.87,4.0,64.0,163.3,84.5,409,50.1,8.09,16.8,1.0,5000.0,13.1,179.0,2400.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1396,15999.0,73.87,159.87,6.0,128.0,163.3,84.5,409,50.1,8.09,16.8,1.0,5000.0,13.1,179.0,2400.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1397,229.9,73.87,159.87,4.0,128.0,163.3,84.5,409,50.1,8.09,16.8,1.0,5000.0,13.1,179.0,2400.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1398,229.0,73.87,159.87,6.0,128.0,163.3,84.5,409,50.1,8.09,16.8,1.0,5000.0,13.1,179.0,2400.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1399,199.0,73.87,159.87,4.0,64.0,163.3,84.5,409,50.1,8.09,16.8,1.0,5000.0,13.1,179.0,2400.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1400,229.9,73.87,159.87,4.0,128.0,163.3,84.5,409,50.1,8.09,16.8,1.0,5000.0,13.1,179.0,2400.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1401,14999.0,73.87,159.87,6.0,64.0,163.3,84.5,409,63.7,8.09,16.8,1.0,5000.0,15.9,179.5,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1402,16499.0,73.87,159.87,6.0,128.0,163.3,84.5,409,63.7,8.09,16.8,1.0,5000.0,15.9,179.5,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1403,17999.0,73.87,159.87,8.0,128.0,163.3,84.5,409,63.7,8.09,16.8,1.0,5000.0,15.9,179.5,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1404,229.0,73.87,159.87,8.0,256.0,163.3,84.5,409,63.7,8.09,16.8,1.0,5000.0,15.9,179.5,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1405,179.0,73.87,159.87,6.0,128.0,163.3,84.5,409,63.7,8.09,16.8,1.0,5000.0,15.9,179.5,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1406,299.0,73.87,159.87,8.0,128.0,163.3,84.5,409,108.0,8.09,16.8,1.0,5000.0,15.9,179.0,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1407,249.0,73.87,159.87,6.0,64.0,163.3,84.5,409,108.0,8.09,16.8,1.0,5000.0,15.9,179.0,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1408,21999.0,73.87,159.87,8.0,128.0,163.3,84.5,409,108.0,8.09,16.8,1.0,5000.0,15.9,179.0,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1409,19999.0,73.87,159.87,6.0,64.0,163.3,84.5,409,108.0,8.09,16.8,1.0,5000.0,15.9,179.0,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1410,20999.0,73.87,159.87,6.0,128.0,163.3,84.5,409,108.0,8.09,16.8,1.0,5000.0,15.9,179.0,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1411,279.0,73.87,159.87,6.0,128.0,163.3,84.5,409,108.0,8.09,16.8,1.0,5000.0,15.9,179.0,2050.0,6.86,1920.0,1080.0,8.0,33.0,1920.0,1080.0
1412,1259.0,77.9,163.3,8.0,128.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2800.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1413,2999.0,76.35,165.1,12.0,256.0,169.4,85.2,395,64.4,7.99,1073.7,1.0,4300.0,13.0,189.0,3190.0,6.83,3840.0,2160.0,8.0,30.0,1920.0,1080.0
1414,2799.0,76.35,165.1,8.0,256.0,169.4,85.2,395,64.4,7.99,1073.7,1.0,4300.0,13.0,189.0,3190.0,6.83,3840.0,2160.0,8.0,30.0,1920.0,1080.0
1415,2599.0,76.35,165.1,8.0,128.0,169.4,85.2,395,64.4,7.99,1073.7,1.0,4300.0,13.0,189.0,3190.0,6.83,3840.0,2160.0,8.0,30.0,1920.0,1080.0
1416,3699.0,69.2,152.4,8.0,128.0,157.5,88.0,566,64.2,8.18,16.8,3.0,4000.0,20.1,162.0,2995.0,4.57,7680.0,4320.0,16.2,36.0,3840.0,2160.0
1417,3999.0,69.2,152.4,8.0,256.0,157.5,88.0,566,64.2,8.18,16.8,3.0,4000.0,20.1,162.0,2995.0,4.57,7680.0,4320.0,16.2,36.0,3840.0,2160.0
1418,4299.0,69.2,152.4,12.0,256.0,157.5,88.0,566,64.2,8.18,16.8,3.0,4000.0,20.1,162.0,2995.0,4.57,7680.0,4320.0,16.2,36.0,3840.0,2160.0
1419,4999.0,73.0,162.5,8.0,256.0,169.6,90.7,526,50.1,8.1,1073.7,3.0,4500.0,43.7,189.0,2995.0,3.4,7680.0,4320.0,32.0,40.0,3840.0,2160.0
1420,4599.0,73.0,162.5,8.0,128.0,169.6,90.7,526,50.1,8.1,1073.7,3.0,4500.0,43.7,189.0,2995.0,3.4,7680.0,4320.0,32.0,40.0,3840.0,2160.0
1421,5399.0,73.0,162.5,12.0,256.0,169.6,90.7,526,50.1,8.1,1073.7,3.0,4500.0,43.7,189.0,2995.0,3.4,7680.0,4320.0,32.0,40.0,3840.0,2160.0
1422,649.0,75.5,162.0,8.0,256.0,160.0,79.6,409,48.0,10.5,16.8,1.0,3905.0,24.9,225.0,2210.0,8.45,4000.0,3000.0,48.0,20.0,1920.0,1080.0
1423,579.0,75.5,162.0,6.0,128.0,160.0,79.6,409,48.0,10.5,16.8,1.0,3905.0,24.9,225.0,2210.0,8.45,4000.0,3000.0,48.0,20.0,1920.0,1080.0
1424,2699.0,73.7,160.0,8.0,128.0,166.9,89.9,392,50.3,7.77,1073.7,1.0,4300.0,32.0,175.0,2400.0,3.76,3840.0,2160.0,8.0,66.0,3840.0,2160.0
1425,2999.0,73.7,160.0,8.0,256.0,166.9,89.9,392,50.3,7.77,1073.7,1.0,4300.0,32.0,175.0,2400.0,3.76,3840.0,2160.0,8.0,66.0,3840.0,2160.0
1426,16398.0,73.7,160.0,8.0,128.0,166.9,89.9,392,50.3,7.77,1073.7,1.0,4300.0,32.0,175.0,2400.0,3.76,3840.0,2160.0,8.0,66.0,3840.0,2160.0
1427,16398.0,73.7,160.0,8.0,128.0,166.9,89.9,392,50.3,7.77,1073.7,1.0,4300.0,32.0,175.0,2400.0,3.76,3840.0,2160.0,8.0,66.0,3840.0,2160.0
1428,3499.0,74.66,163.46,8.0,128.0,170.7,90.9,439,50.3,8.05,1073.7,1.0,4000.0,32.0,187.0,2400.0,3.08,3840.0,2160.0,8.0,100.0,2520.0,1080.0
1429,3899.0,74.66,163.46,8.0,256.0,170.7,90.9,439,50.3,8.05,1073.7,1.0,4000.0,32.0,187.0,2400.0,3.08,3840.0,2160.0,8.0,100.0,2520.0,1080.0
1430,1899.0,76.7,164.7,8.0,128.0,169.3,84.9,395,63.8,8.5,16.8,1.0,5000.0,15.9,193.0,2400.0,7.23,3840.0,2160.0,8.0,44.0,1920.0,1080.0
1431,2099.0,76.7,164.7,8.0,256.0,169.3,84.9,395,63.8,8.5,16.8,1.0,5000.0,15.9,193.0,2400.0,7.23,3840.0,2160.0,8.0,44.0,1920.0,1080.0
1432,2299.0,76.7,164.7,12.0,256.0,169.3,84.9,395,63.8,8.5,16.8,1.0,5000.0,15.9,193.0,2400.0,7.23,3840.0,2160.0,8.0,44.0,1920.0,1080.0
1433,2499.0,75.8,162.9,8.0,128.0,168.1,85.6,398,63.7,8.6,1073.7,1.0,5000.0,15.9,199.8,3200.0,6.82,3840.0,2160.0,8.0,65.0,1920.0,1080.0
1434,2699.0,75.8,162.9,8.0,256.0,168.1,85.6,398,63.7,8.6,1073.7,1.0,5000.0,15.9,199.8,3200.0,6.82,3840.0,2160.0,8.0,65.0,1920.0,1080.0
1435,2999.0,75.8,162.9,12.0,256.0,168.1,85.6,398,63.7,8.6,1073.7,1.0,5000.0,15.9,199.8,3200.0,6.82,3840.0,2160.0,8.0,65.0,1920.0,1080.0
1436,16990.0,76.68,165.75,4.0,64.0,169.4,84.5,395,48.0,8.8,16.8,1.0,5020.0,15.9,209.0,2300.0,7.16,3840.0,2160.0,8.0,18.0,1920.0,1080.0
1437,17990.0,76.68,165.75,4.0,128.0,169.4,84.5,395,48.0,8.8,16.8,1.0,5020.0,15.9,209.0,2300.0,7.16,3840.0,2160.0,8.0,18.0,1920.0,1080.0
1438,19990.0,76.68,165.75,6.0,128.0,169.4,84.5,395,48.0,8.8,16.8,1.0,5020.0,15.9,209.0,2300.0,7.16,3840.0,2160.0,8.0,18.0,1920.0,1080.0
1439,14990.0,74.8,162.5,4.0,64.0,165.1,83.9,405,48.0,8.5,16.8,1.0,5000.0,15.9,185.0,2200.0,7.05,1920.0,1080.0,1.9,18.0,1920.0,1080.0
1440,199.0,74.8,162.5,4.0,64.0,165.1,83.9,405,48.0,8.5,16.8,1.0,5000.0,15.9,185.0,2200.0,7.05,1920.0,1080.0,1.9,18.0,1920.0,1080.0
1441,399.0,74.8,162.5,8.0,128.0,165.1,83.9,405,48.0,8.5,16.8,1.0,5000.0,15.9,185.0,2200.0,7.05,1920.0,1080.0,1.9,18.0,1920.0,1080.0
1442,2199.0,73.5,158.7,8.0,128.0,163.3,85.6,409,63.7,8.5,16.8,1.0,4500.0,15.9,180.0,3000.0,6.49,3840.0,2160.0,8.0,60.0,1920.0,1080.0
1443,2499.0,73.5,158.7,12.0,256.0,163.3,85.6,409,63.7,8.5,16.8,1.0,4500.0,15.9,180.0,3000.0,6.49,3840.0,2160.0,8.0,60.0,1920.0,1080.0
1444,2899.0,71.5,158.34,8.0,256.0,166.37,91.5,402,63.7,6.98,1073.7,1.0,4500.0,32.0,166.0,2400.0,3.23,3840.0,2160.0,8.0,55.0,1920.0,1080.0
1445,2599.0,71.5,158.34,8.0,128.0,166.37,91.5,402,63.7,6.98,1073.7,1.0,4500.0,32.0,166.0,2400.0,3.23,3840.0,2160.0,8.0,55.0,1920.0,1080.0
1446,3199.0,71.5,158.34,12.0,256.0,166.37,91.5,402,63.7,6.98,1073.7,1.0,4500.0,32.0,166.0,2400.0,3.23,3840.0,2160.0,8.0,55.0,1920.0,1080.0
1447,299.0,76.1,164.19,6.0,64.0,169.41,86.0,395,108.0,8.12,16.8,1.0,5000.0,15.9,202.0,2050.0,6.58,1920.0,1080.0,8.0,67.0,1920.0,1080.0
1448,999.0,76.1,164.19,6.0,128.0,169.41,86.0,395,108.0,8.12,16.8,1.0,5000.0,15.9,202.0,2050.0,6.58,1920.0,1080.0,8.0,67.0,1920.0,1080.0
1449,1099.0,76.1,164.19,8.0,128.0,169.41,86.0,395,108.0,8.12,16.8,1.0,5000.0,15.9,202.0,2050.0,6.58,1920.0,1080.0,8.0,67.0,1920.0,1080.0
1450,329.0,76.1,164.19,6.0,64.0,169.41,86.0,395,108.0,8.12,16.8,1.0,5000.0,15.9,202.0,2200.0,6.58,1920.0,1080.0,8.0,67.0,1920.0,1080.0
1451,1299.0,76.1,164.19,8.0,128.0,169.41,86.0,395,108.0,8.12,16.8,1.0,5000.0,15.9,202.0,2200.0,6.58,1920.0,1080.0,8.0,67.0,1920.0,1080.0
1452,1589.0,92.1,145.2,8.0,512.0,147.3,76.6,400,12.0,11.0,16.8,1.9,4450.0,12.0,284.0,2842.0,6.8,3840.0,2160.0,15.9,23.0,1920.0,1080.0
1453,185580.0,92.1,145.2,8.0,128.0,147.3,76.6,400,12.0,11.0,16.8,1.9,4450.0,12.0,284.0,2842.0,6.8,3840.0,2160.0,15.9,23.0,1920.0,1080.0
1454,349.0,76.1,164.19,6.0,128.0,169.41,86.0,395,108.0,8.12,16.8,1.0,5000.0,15.9,202.0,2200.0,6.58,1920.0,1080.0,8.0,67.0,1920.0,1080.0
1455,1429.0,92.1,145.2,8.0,256.0,147.3,76.6,400,12.0,11.0,16.8,1.9,4450.0,12.0,284.0,2842.0,6.8,3840.0,2160.0,15.9,23.0,1920.0,1080.0
1456,1999.0,73.3,160.68,8.0,128.0,167.6,89.3,399,63.7,8.4,16.8,1.0,4000.0,15.9,179.0,2200.0,4.52,1920.0,1080.0,1.9,22.5,1920.0,1080.0
1457,2499.0,74.7,161.8,8.0,256.0,169.42,89.5,391,63.7,8.5,16.8,1.0,4300.0,15.9,192.0,2400.0,4.59,3840.0,2160.0,1.9,66.0,1920.0,1080.0
1458,2199.0,74.7,161.8,8.0,128.0,169.42,89.5,391,63.7,8.5,16.8,1.0,4300.0,15.9,192.0,2400.0,4.59,3840.0,2160.0,1.9,66.0,1920.0,1080.0
1459,10988.0,75.5,170.0,12.0,512.0,175.26,86.3,439,39.9,7.2,1073.7,1.0,4000.0,10.7,190.0,2840.0,6.84,3840.0,2160.0,13.0,40.0,3840.0,2160.0
1460,8988.0,75.5,170.0,8.0,256.0,175.26,86.3,439,39.9,7.2,1073.7,1.0,4000.0,10.7,190.0,2840.0,6.84,3840.0,2160.0,13.0,40.0,3840.0,2160.0
1461,1299.0,75.5,170.0,12.0,512.0,175.26,86.3,439,39.9,7.2,1073.7,1.0,4000.0,10.7,190.0,2840.0,6.84,3840.0,2160.0,13.0,40.0,3840.0,2160.0
1462,1699.0,76.4,164.2,8.0,128.0,169.5,85.7,394,63.7,7.4,16.8,1.0,5000.0,32.0,173.0,2400.0,6.84,3840.0,2160.0,12.0,25.0,1920.0,1080.0
1463,26999.0,76.4,164.2,8.0,128.0,169.5,85.7,394,63.7,7.4,16.8,1.0,5000.0,32.0,173.0,2400.0,6.84,3840.0,2160.0,12.0,25.0,1920.0,1080.0
1464,24999.0,76.4,164.2,6.0,128.0,169.5,85.7,394,63.7,7.4,16.8,1.0,5000.0,32.0,173.0,2400.0,6.84,3840.0,2160.0,12.0,25.0,1920.0,1080.0
1465,1749.0,76.4,164.2,6.0,128.0,169.5,85.7,394,63.7,7.4,16.8,1.0,5000.0,32.0,173.0,2400.0,6.84,3840.0,2160.0,12.0,25.0,1920.0,1080.0
1466,1299.99,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,229.0,2995.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1467,1359.0,77.9,163.3,12.0,256.0,173.1,90.2,500,108.0,8.9,16.8,10.0,5000.0,39.9,228.0,2800.0,4.74,7680.0,4320.0,12.2,45.0,3840.0,2160.0
1468,499.0,76.9,164.1,8.0,128.0,169.41,85.1,395,108.0,8.8,1073.7,1.0,5000.0,15.9,203.0,3000.0,7.38,7680.0,4320.0,8.0,67.0,1920.0,1080.0
1469,549.0,76.9,164.1,8.0,256.0,169.41,85.1,395,108.0,8.8,1073.7,1.0,5000.0,15.9,203.0,3000.0,7.38,7680.0,4320.0,8.0,67.0,1920.0,1080.0
1470,649.0,76.9,164.1,8.0,128.0,169.41,85.1,395,108.0,8.8,1073.7,1.0,5000.0,15.9,204.0,2840.0,7.38,7680.0,4320.0,8.0,120.0,1920.0,1080.0
1471,749.0,76.9,164.1,12.0,256.0,169.41,85.1,395,108.0,8.8,1073.7,1.0,5000.0,15.9,204.0,2840.0,7.38,7680.0,4320.0,8.0,120.0,1920.0,1080.0
1472,699.0,76.9,164.1,8.0,256.0,169.41,85.1,395,108.0,8.8,1073.7,1.0,5000.0,15.9,204.0,2840.0,7.38,7680.0,4320.0,8.0,120.0,1920.0,1080.0
1473,22999.0,77.4,167.2,8.0,128.0,167.2,80.7,401,63.7,9.0,16.8,1.0,5000.0,8.0,203.0,2200.0,8.98,2048.0,1152.0,4.9,15.0,2048.0,1152.0
1474,20999.0,77.4,167.2,6.0,128.0,167.2,80.7,401,63.7,9.0,16.8,1.0,5000.0,8.0,203.0,2200.0,8.98,2048.0,1152.0,4.9,15.0,2048.0,1152.0
1475,1039.99,74.5,155.7,8.0,256.0,162.9,87.0,402,12.0,7.9,16.8,3.0,4500.0,32.0,177.0,2842.0,6.24,3840.0,2160.0,12.0,25.0,3840.0,2160.0
1476,949.99,74.5,155.7,6.0,128.0,162.9,87.0,402,12.0,7.9,16.8,3.0,4500.0,32.0,177.0,2842.0,6.24,3840.0,2160.0,12.0,25.0,3840.0,2160.0
1477,699.99,74.5,155.7,6.0,128.0,162.9,87.0,402,12.0,7.9,16.8,3.0,4500.0,32.0,177.0,2842.0,6.24,3840.0,2160.0,12.0,25.0,3840.0,2160.0
1478,769.99,74.5,155.7,8.0,256.0,162.9,87.0,402,12.0,7.9,16.8,3.0,4500.0,32.0,177.0,2842.0,6.24,3840.0,2160.0,12.0,25.0,3840.0,2160.0
1479,769.99,74.5,155.7,8.0,256.0,162.9,87.0,402,12.0,7.9,16.8,3.0,4500.0,32.0,177.0,2842.0,6.24,3840.0,2160.0,12.0,25.0,3840.0,2160.0
1480,699.99,74.5,155.7,6.0,128.0,162.9,87.0,402,12.0,7.9,16.8,3.0,4500.0,32.0,177.0,2842.0,6.24,3840.0,2160.0,12.0,25.0,3840.0,2160.0
